respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start,tenure_cut,first_time_user
4a87ddf1ad00,0,Net nahi aaraha hai,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e766456ca9d2,8,Good service,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
1ed2d296116f,0,Net Badi slow chalta hai,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9972de5f84b4,0,I am not interested,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
96af9a82ed07,5,Net kabhi bhi cut jata hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a8d75d874024,0,Connectivity problem,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5150648e3d61,0,Nhi,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
ba7902bc7e13,10,Good service,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c5d592aa3417,10,Good speed,Good Speed,,Good Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
1a104009edfe,0,Kabhi bhi proper network ni hota sirf buffering hota rhta g,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
bbe742b17a03,9,good speed,Good Speed,,Good Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
f738034a1096,10,Good internet good service,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4f9183cb588e,5,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8f706e736a48,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
c38edddebaf2,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0b2871d30935,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
27f140f70f0c,1,,,,,,Mumbai,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0d3bdbded47c,10,Baut badiya I am very happy with your services,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2a50b2680645,5,Wiom wifi ka internet bahut slow chal raha hai or kabhi kabhi network nahin aate hain to internet nahin chalta hai ..,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
031f70ef7e85,0,"Har mahine me 7 din se jyada net chalta hi nahi hai,aur bahut poor quality ka coverage hai",Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5a22edb6a5fc,10,Net bdhiya chlta h,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
895c1c8f9200,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
488da954dc9d,0,Kuki net hi nahi chlta hai apne aap disconnect ho jatay hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
e4719759aee2,9,405,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),
92b738a9988c,1,Akdam chutya sarvice hai ore chutya support team hai kuch karti he nhi hai problem sainkarne ke leye,Bad Customer Support - Call Centre,,Bad Customer Support - Call Centre,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
cf1d23510dfb,0,no network always,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
fbb7c9c62495,10,Iski speed bahut acchi hai,Good Speed,,Good Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
336517c39c43,3,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
bf392a9a1c3f,10,Special,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
df92fb81c0a5,8,Accha h,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
ce5d2c3a24db,5,"Kyu ki mera wifi connection aye din disconnect rehta hai kabhi kehte hai wire break hai to kabhi 
 kuch",Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),
45073d5ef6d1,10,10,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3f2f2884b0a2,10,Sahi hau,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
15c51aad3a29,7,Best,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
e0b02de76c9b,0,Frequently internet break and no recovery on time,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a4f2e5c25b42,10,"“Fast speed, stable connection aur good service – isliye recommend karunga.”",Good Speed,General Good Service,Good Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
c0cf5f3f0746,1,"Router auto turn off and auto turn on ho jata hai,
 Internet issue hai speed thik se nahi aati sometimes buffering bahut hoti hai",Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
71303c75e541,5,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
7077c9762686,10,Kuch nhi,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3e4e9da560a5,10,Your network is so gud,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
8c3c5133af32,10,Best offer or net bhi Acha chaeta h koi kharabi nhi ATI,Affordable,,Affordable,,Mumbai,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
47e3335a162c,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
09115e38f610,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
a7e0f8a96b88,10,Good,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c949c8eeb6d8,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
5972d3a5dbc0,10,It's good,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
52c589425746,0,Internet kbhi bhi band ho jata he,Frequent Disconnections,,Frequent Disconnections,,Meerut,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7b9af42ce4ca,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a943d32d9d15,10,Net sahi chai raha hai,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a032240b471f,0,Net nahin chalta,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4bf0f51a2af9,10,Service acchi hai,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
66b413309f22,10,Best service,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),
1d497886e6da,0,Nahi,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
15ba36e22c95,2,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
d04862225096,8,,,,,,Mumbai,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),
a7c40d20759f,1,Nhi,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4f2a3515ff72,8,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
abf89ff1dbaf,6,Ok,N/A,,N/A,,Agra,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
21dccf934741,10,Sir bhaut achha chal raha abhi tak wiom ka net main koi problem nahi aaye hai mujhe bhaut lag raha hai,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e84330d1e516,10,Good service,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
66a77e62d8a1,2,Net nhi chalta,General Bad Service,,General Bad Service,,Mumbai,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
123eb5928072,0,wifi aaye din band hota rehta h,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
31aae9a1e4c3,3,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
e09ce396543a,0,Net ki speed acchi nahin Hai,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
82f37e0e76ad,9,Mat acha chalta ha Good,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
53db49dd816e,0,bilkul bhi nahi,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
76e5be490fdd,1,Not working,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6a16b87be089,10,net acha chlta ha,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
69d29b4e8966,9,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0bd0750e01d9,10,Wiom net is varry nice,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b20dbaaa3abb,10,Net achha h,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a6ce001ea7b6,5,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c6fd7962c0cf,5,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e8f39c5ef87a,0,Theak se kam nahi kerta h kabhi chalta h kabhi band ho jata h bekar h,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5225fdf19ab3,8,Service thik hai par bich me internet band ho jata hai.,General Good Service,Frequent Disconnections,General Good Service,,Meerut,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
3c1a495ade85,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8650abffab79,6,Nitin,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9b1a2db58ea1,10,Wiom network no issue,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2aada811924f,0,Poor service,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
8e792ced8fe1,0,Net ki speed hi ni ati,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
96592955f578,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0faeacf99bb8,2,Bahot achi service h,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
080221b39c43,0,Speed is very slow,Slow Speed,,Slow Speed,,Lucknow,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
385c6725a96a,0,Bed network,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
f46dcbf74b19,6,No comments,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6efd1011db75,0,Internet slow chal raha hai,Slow Speed,,Slow Speed,,Mumbai,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
7148a4353826,10,Wiom is best acche network acche function isliye main jaunga sabhi Yogi lagaen good,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
c935a49d8240,8,speed and fastest,Good Speed,,Good Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
91e482bc4e82,10,Ham aapki Seva se aur service se bahut khush Hain,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
789d41bd65bc,0,cahe jb band ho jata h net nera 3 din se band he,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4ce1be20d66d,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b489115f110e,10,Hmara net bahut hi acha chalta h,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
210b4218c6ad,0,Maximus facing shutdown problem,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
8b1f777b6cd9,0,Not range,Range Issue,,Range Issue,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
73cb029c57fa,2,4 din Se problem hai net Kam nahin kar raha hai complaint kiya hun kyon nahin banvae ja rahi hai kripya isko chalu karaya jaaye,Internet Down,No/Late Complaint Resolution,Internet Down,,Lucknow,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
2493b59e1be6,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2743867be7f0,10,"Good connectivity.
 Good speed mbps.
 Acchi service.",Good Speed,,Good Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
d136fe1a9e9f,10,Kyuki net acha chalta h aur budget m bhi h,Affordable,,Affordable,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4ceeda485ee7,1,Net bhot slow chnta h kbhi kbhi ruk jata h,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
5a29b5cd8e57,10,excellent work for wiom teams,Good customer Support - call centre,Good Partner/ Techinician Support,Good customer Support - call centre,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
b1f9b11a787b,1,Shahabaj,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
308e2a2ed471,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c2b1b381dfc8,5,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9c85162258d8,5,Network issue har 15 din me hota h,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
19b86a5b8479,10,Ha,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
cb9251230eb2,1,Nhi,N/A,,N/A,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
ddbe3c8091b5,10,Free connection,Affordable,,Affordable,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
aa22c8c31c9d,0,Apka net itna slow chalta hai our sabse week singhnal lagta hai,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
1f68224f3dc9,5,Thik thak h,General Bad Service,,General Bad Service,,Agra,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9ac3f9eb7439,5,"Mere internet m baar baar mujhe problem dekhni pdti h, ""connected butno internet access"" show hota h baar baar complaint register krni pdti h wiom technician phone ni uthata",Frequent Disconnections,Bad Customer Support - Technician,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
a909565777f0,10,Excellent,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
353a6d9acada,10,Yes,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
5b32820e8587,0,Net shai se kam nhi karta ruk ruk k kam krta h,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9bbc478db2f0,7,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
ba58f822d629,0,P00r nat,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
c9c4a737a743,0,Net slow problem daly bes issue,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
8b0d3b71d47f,8,Slow net,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),
1c79f14e5339,10,Net good hai,General Good Service,,General Good Service,,Meerut,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5811357d8e55,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7ba68d2a7ac9,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
399ce5768549,0,Apka net sahi nahi chal Raha h. Ruk ruk kar chalta h,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
c0209b84416c,0,Wifi ki range nhi ati,Range Issue,,Range Issue,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
8446666afdfa,10,Good internet,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2adc2b61cae5,1,Net Mera chalta hi hai mahine mein 10 15 din chalta bus,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
dd53ebeaaa0f,0,apke net ki speed limit kam hai or ye jab marzi band ho jata hai,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
4ee1ab9f36f7,10,Jab se lagwaya net breaker nhi hua abhi tak,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1e260c6658e7,10,Best low price no security,Affordable,,Affordable,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),No
490ee20a9f36,7,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
702a4fb359a0,10,Wiom ka net accha hai isliye,General Good Service,,General Good Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
61d2484f1604,0,Bht ghatiya network upar se complaint service very bad,No/Late Complaint Resolution,,No/Late Complaint Resolution,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
30825cb09e09,7,Net proper work nahi krta h,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4babb6e29f38,10,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b14e0a851fac,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
ed6a19bb3a74,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b89f46db6436,0,,,,,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3c4006bc8f74,7,Net kabi slow ata,Slow Speed,,Slow Speed,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
28da6f4b269a,0,Network issue hai bahut,General Bad Service,,General Bad Service,,Delhi,0,WhatsApp,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
2d3136f7ce8c,0,Speed range according to price,Expensive,,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
c6014e437f8e,10,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
68756ce1e839,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
2a795e312f94,0,Netproblem Service sahi nhi h aapko,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
6b4f96b01230,0,Not good,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
24da07a8e552,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
6c414f33919a,0,aapne rate bahut badha diye hai hum hutwaenge,Expensive,,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5d8aecaabc6d,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
5826a8ad1f9c,0,Speed sahi nahi hai,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
3214a1fb3ab4,6,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8276be51a746,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
a96b5a8e320b,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
94af529462f2,0,Speed hi nhi ati na reels chalti h na crome theek se chalta h download krne me koi bhi cheez bhut time lgta h or na game me speed ati h game bhi nhi chta.,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
e403c83dd2d1,0,Services very bad,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
75e7ad9918ac,0,Chi,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Early (1-2 mo),Yes
ef81866b21ea,0,Bilkul bhi net sahi nhi chalra hai 5 din se continue khrab chLra hai complaint se bhi kuch nhi hora hai koi sunne wala hi nhi hai 1 mnth or chla lu phir change kr dunga me,Frequent Disconnections,No/Late Complaint Resolution,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
d089c26edc3b,10,Net nhi chal rha h 5 h me,Internet Down,,Internet Down,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
feaf614f6780,10,Net super fast chalta hai,Good Speed,,Good Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
690178d4ccb7,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
51ff5212caf1,10,Viom neta achcha chalta hai,General Good Service,,General Good Service,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
6bb6efaa9e00,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
0386a64730d9,0,Recharge mega hai,Expensive,,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
0d1c24101788,10,5,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
ebc0ecb025d1,0,Recharge krne ke baad bhi net nhi chalta recharge krane ke hafto tk net aane ka wait Krna pdta h,"RDNI (Recharge Done, No Internet)",,"RDNI (Recharge Done, No Internet)",,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
ee359702f58c,3,Na,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
00b79ab975bb,0,Ek din chalta baki din signal nahi rehta,Frequent Disconnections,,Frequent Disconnections,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
743a13d1e159,0,The connection breaks for every other day.,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
a7cf15cbed84,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
ed4e98963317,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
bdbf68f63309,10,6,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
10b7be6f23b8,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
219a3fd71ff9,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
ebc5d9e752ee,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
f8917b781758,0,Worst service ever,General Bad Service,,General Bad Service,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
08070b6c94d5,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a0718bb86bee,7,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
841e5fbc5d55,3,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
88380ce08890,1,Slowed ha,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1be1fc5e4e7b,2,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
9ac2c68c8c12,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1aa6c2a981eb,0,0,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e3d60b89a9c4,5,Net problem aati rehti hain roj complain karni padti,Frequent Disconnections,No/Late Complaint Resolution,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
